;0
disks;['NNS']
ld056;['CD']
ld060;['NN']
workmanship;['NN']
gemlike;['JJ']
nos.;['NNS']
concertos;['NNS']
francaise;['FW-JJ-TL']
sultane;['FW-NN-TL']
l'astree;['FW-AT+NP-TL']
l'imperiale;['FW-AT+NP-TL']
elaborately;['RB', 'QL']
lesser-known;['JJ']
contemporaries;['NNS']
disk;['NN']
18e;['FW-OD-TL']
siecle;['FW-NN-TL']
ld;['NP', 'NIL']
060;['CD']
jean-marie;['NP']
leclair;['NP']
bodin;['NP']
beismortier;['NP']
corrette;['NP']
mondonville;['NP']
rococo;['NN', 'JJ']
steinkerque;['NP']
brevity;['NN']
refined;['VBN']
shakes;['VBZ', 'NNS']
corelli;['NP']
mid-century;['NN']
elegances;['NNS']
fashionable;['JJ']
instrumentalists;['NNS']
rameau's;['NP$']
sextuor;['FW-NN-TL']
l'orchestre;['FW-AT+NN-TL']
chambre;['FW-NN-TL', 'FW-NN']
menet;['NP']
046;['CD']
harpsichord;['NN']
inexplicable;['JJ']
evocative;['JJ']
maitres;['FW-NNS-TL']
allemands;['FW-JJ-TL']
des;['FW-IN+AT-T', 'FW-IN+AT-TL', 'NN', 'FW-IN+AT']
17e;['FW-OD-TL']
siecles;['FW-NNS-TL']
contains;['VBZ']
pachelbel;['NP']
buxtehude;['NP']
rosenmueller;['NP']
telemann;['NP']
sylvie;['NP-TL']
spycket;['NP-TL']
035;['CD']
bach;['NP']
anton;['NP']
haydn;['NP']
giuseppe;['NP']
sammartini;['NP']
comenico;['NP']
dragonetti;['NP']
janitsch;['NP']
anabel;['NP']
brieff;['NP']
flutist;['NN']
josef;['NP']
oboist;['NN']
harpsichordist;['NN']
vacuous;['JJ']
twentieth-century;['NN', 'JJ']
dissonances;['NNS']
boulez;['NP']
light-weight;['JJ']
tiresome;['JJ']
variable;['JJ', 'NN']
ellie;['NP']
baritone;['NN']
folksongs;['NNS']
duets;['NNS']
mendelssohn;['NP']
dvorak;['NP']
canteloube;['NP']
copland;['NP']
pleasingly;['QL']
essentials;['NNS']
chabrier's;['NP$']
one-act;['NN']
operetta;['NN']
fragile;['JJ']
uneducated;['JJ']
newlywed;['NN']
gontran;['NP']
boismassif;['NP']
chabrier;['NP']
librettists;['NNS']
chuckle;['VB', 'NN']
rationalist;['JJ', 'NN']
salon;['NN']
neo-classicism;['NN', 'NN-TL']
cleverness;['NN']
bawdy;['JJ']
mawkish;['JJ']
tread;['VB', 'NN']
extremes;['NNS']
arlene;['NP']
saunders;['NP']
inexperienced;['JJ']
benita;['NP']
valente;['NP']
parella;['NP']
tutor;['NN']
tutoring;['NN', 'VBG']
darius;['NP']
milhaud;['NP']
libretto;['NN']
cocteau;['NP']
guignol;['NP-TL']
unrecognized;['JJ']
milhaud's;['NP$']
churns;['VBZ']
ditties;['NNS']
lumbering;['VBG']
satiric;['JJ']
orchestration;['NN']
thinner;['JJR']
5,500;['CD']
observation;['NN']
chubby;['JJ']
plump;['JJ']
cares;['VBZ', 'VBZ-TL', 'NNS']
attentive;['JJ']
applauded;['VBD', 'VBN']
chord;['NN']
way-out;['JJ']
compositions;['NNS']
jazzmen;['NNS']
smiling;['VBG-TL', 'VBG']
wander;['VB-TL', 'VB']
puttin';['VBG-TL']
ritz;['NP']
rainbow;['NN-TL', 'NN']
showmen;['NNS']
evidences;['NNS', 'NNS-HL']
pique;['NN']
underway;['RB']
mort;['NP']
lindsey's;['NP$']
30-piece;['JJ']
wedged;['VBN']
short-skirted;['JJ']
flapped;['VBD']
bouffant;['JJ']
coiffure;['NN']
combed;['VBN', 'VBD']
encroaching;['VBG']
photographer;['NN', 'NN-TL']
dared;['VBD', 'VBN']
throne;['NN', 'NN-TL']
unbidden;['JJ']
unsheathe;['VB']
lenses;['NNS']
mixers;['NNS']
overheard;['VBN', 'VBD']
rescuing;['VBG']
wind-blown;['JJ']
trundling;['VBG']
microphones;['NNS']
horribly;['QL', 'RB']
over-arranged;['JJ']
shine;['NN-TL', 'VB', 'NN']
shatteringly;['QL']
picayune;['JJ']
striving;['VBG', 'NN']
haunches;['NNS']
rewarded;['VBN']
rockabye;['UH-TL']
crying;['VBG']
encores;['NNS']
throng;['NN', 'VB']
6:35;['CD']
nigh;['RB']
deprived;['VBN', 'VBD']
symbolic;['JJ']
peals;['NNS']
thunder;['NN', 'VB', 'NN-TL']
mulligan's;['NP$']
aggregation;['NN']
basie;['NP']
infected;['VBN', 'VBD']
aggregations;['NNS']
delicacy;['NN']
sax;['NN']
ballad;['NN', 'NN-TL']
brookmeyer's;['NP$']
django's;['NP$-TL']
subtle;['JJ']
carrots;['NNS-TL', 'NNS']
mulligan;['NP']
blakey;['NP']
messengers;['NNS-TL', 'NNS']
generate;['VB']
glimpses;['NNS']
sarah;['NP']
vaughan;['NP']
timid;['JJ']
mellowed;['VBN']
vocalists;['NNS']
budieshein;['NP']
warner;['NP']
stack;['NP', 'NN']
wasted;['VBN', 'VBD']
unenviable;['JJ']
late-comers;['NNS']
accompanists;['NNS']
minns;['NP']
evolution;['NN', 'NN-TL']
julie;['NP-HL', 'NP']
vocalist;['NN']
oldies;['NNS']
hard-hearted;['JJ-TL']
hannah;['NP-TL', 'NP']
vamp;['NN-TL']
frosted;['VBD']
getz's;['NP$']
baubles;['NNS-TL']
bangles;['NNS-TL']
ballards;['NNS']
getz;['NP']
categorize;['VB']
scintillating;['VBG']
restating;['VBG']
improvising;['NN']
sticking;['VBG']
shearing;['NP-HL', 'NP', 'VBG']
vibes;['NNS']
shearing's;['NP$']
bongo;['NN']
drummer;['NN']
mambo;['NP']
easy-going;['JJ']
newport's;['NP$']
relaxing;['VBG']
narrated;['VBN']
hendricks;['NP']
monterey;['NP']
hour-long;['JJ']
ferguson;['NP']
hendricks';['NP$']
roots;['NNS', 'NNS-TL']
slaves;['NNS']
indies;['NPS', 'NPS-TL']
primitive;['JJ', 'NN']
preacher-singer;['NN']
gospel-singer;['NN']
auctioneer's;['NN$']
field-hands';['NNS$']
lullaby;['NN', 'NN-TL']
drumming;['VBG']
batterie;['NN']
babatunde;['NP']
olatunji;['NP']
konga;['NN']
resounding;['VBG', 'JJ']
slapping;['VBG']
sensations;['NNS']
pony;['NN-TL', 'NN']
poindexter;['NP']
witherspoon;['NP']
isaacs;['NP-TL', 'NP']
schubert's;['NP$']
emil;['NP']
gilels;['NP']
53;['CD-TL', 'CD']
expansiveness;['NN']
projected;['VBN', 'VBD']
chorale;['NP']
shanties;['NNS-TL']
ensue;['VB']
chantey;['NN']
chanter;['NN']
shanty;['NN']
french-canadian;['JJ']
chantier;['FW-NN']
meanings;['NNS', 'NNS-TL']
boat-yard;['NN']
agreeable;['JJ', 'JJ-TL']
ettore;['NP']
bastianini;['NP']
premiere;['NN']
alwin;['NP']
nikolais;['NP']
hultberg;['NP']
visage;['NN']
beckons;['VBZ']
lion's;['NN$']
conceiving;['VBG']
executing;['VBG']
arresting;['JJ', 'VBG']
instructive;['JJ']
catalogues;['NNS']
modern-dance;['NN']
realm;['NN']
transposed;['VBN']
organic;['JJ', 'JJ-TL']
consciously;['RB']
mindful;['JJ']
esthetics;['NN']
slavish;['JJ']
accents;['NNS']
phrasings;['NNS']
contours;['NNS']
deals;['VBZ', 'NNS']
satirical;['JJ']
spoof;['NN']
mores;['NNS']
tamiris-daniel;['NP-TL']
nagrin;['NP-TL', 'NP']
tamiris';['NP$']
nagrin's;['NP$']
sprightly;['JJ']
imaginative;['JJ']
diversions;['NNS']
toccata;['NN-TL']
refreshingly;['RB', 'QL']
underplayed;['VBN']
rock'n'roll;['NN']
idiosyncrasies;['NNS']
anybody's;['PN$']
laugh;['NN', 'VB']
diverting;['VBG']
bother;['VB']
menacing;['VBG']
tetrameron;['NP']
marion;['NP']
cliburn;['NP']
seven-concert;['JJ']
cycle;['NN']
toobin;['NP']
2,800;['CD']
subscription;['NN']
westchester;['NP-TL', 'NP']
triumphant;['JJ']
tchaikovsky;['NP']
emperor;['NN-TL', 'NN']
sonorities;['NNS']
introspective;['JJ']
filigree;['NN']
laced;['VBD', 'VBN']
rondo;['FW-NN-TL']
chopin;['NP']
nocturne;['NN-TL']
wallenstein;['NP']
accompanist;['NN']
leonore;['NP-TL']
responsively;['RB']
lyrical;['JJ']
hallmarks;['NNS']
igor;['NP']
oistrakh;['NP']
casually;['RB']
gershwins';['NPS$']
static;['JJ', 'NN']
1929;['CD']
retrieved;['VBN', 'VBD']
treasure;['NN-TL', 'NN']
gershwins;['NPS']
rodgers;['NP', 'NP-TL']
rodgers';['NP$']
melodies;['NNS']
obscurity;['NN']
bagley;['NP']
mcwhinney;['NP']
disappeared;['VBD', 'VBN']
delightfully;['RB', 'QL']
revisited;['VBN-TL']
spruce;['NN-TL', 'NN']
505;['CD-TL']
gems;['NNS']
impudent;['JJ']
garrick;['NP-TL']
gaieties;['NNS-TL']
dorothy;['NP']
loudon's;['NP$']
raucous;['JJ']
attractions;['NNS']
roxy;['NP-TL']
incisive;['JJ']
delivers;['VBZ']
blush;['VB-TL', 'VB']
quintet;['NN', 'NN-TL']
loc;['NN']
1066;['CD']
lso;['NN']
inventive;['JJ']
elicited;['VBN', 'VBD']
plaintive;['JJ']
earnestness;['NN']
loesser's;['NP$']
vallee;['NP']
parody;['NN']
anthems;['NNS']
whisked;['VBN', 'VBD']
expressive;['JJ']
yip;['NN']
lyricist;['NN']
lyriist;['NN']
1065;['CD']
sparkles;['VBZ']
resourceful;['JJ-HL', 'JJ']
full-bodied;['JJ']
weede;['NP']
mimi;['NP']
benzell;['NP']
rall;['NP']
herman's;['NP$']
picon;['NP']
tunefulness;['NN']
idioms;['NNS']
content;['JJ', 'NN', 'VB']
sail;['VB-TL', 'NN', 'NN-TL', 'VB']
wao;['NP-TL']
1643;['CD-TL', 'CD']
swao;['NN']
cruise;['NN', 'NP']
coward's;['NP$']
cut-to-a-familiar-pattern;['JJ']
stritch;['NP']
persuasively;['QL', 'RB']
huskiness;['NN']
belts;['VBZ', 'NNS']
cranes;['NNS-TL']
block-buster;['NN']
artkino;['NP']
cameo;['NN-TL']
gorky;['NP-TL']
middle-sized;['JJ']
pictorial;['JJ']
conquerors;['NNS']
compassionately;['RB']
peers;['VBZ', 'NNS']
smitten;['VBN']
conflict's;['NN$']
hinges;['VBZ', 'NNS']
romance;['NN']
tenderly;['RB', 'QL']
tediously;['RB']
rivets;['VBZ']
titanic;['JJ-TL', 'JJ']
marital;['JJ']
discord;['NN']
dilettante;['NN']
yakov;['NP']
segal's;['NP$']
stirringly;['RB']
crouching;['VBG']
high-up;['JJ']
straggle;['VB']
dotting;['VBG', 'NN']
cobblestone;['NN']
gavin;['NP-HL', 'NP']
dutton;['NP', 'NP-TL']
a5;['NNS']
haunting;['JJ', 'VBG']
otter;['NN']
highlands;['NNS-TL']
raine;['NP']
mystic;['JJ', 'NN']
conveys;['VBZ']
camusfearna;['NP']
long-vanished;['JJ']
sea-village;['NN']
isle;['NN', 'NN-TL']
skye;['NP']
fjords;['NNS']
single-lane;['NN']
stags;['NNS']
greylag;['NP']
geese;['NNS']
swans;['NNS']
dolphins;['NNS', 'NNS-TL']
porpoises;['NNS']
recounts;['VBZ']
furnishing;['NN', 'VBG']
beach-drift;['NN']
mijbil;['NP']
travelled;['VBD', 'VBN']
maxwell's;['NP$']
species;['NN', 'NNS']
tigris;['NP']
marshes;['NNS', 'NNS-TL']
compliment;['NN']
catalogued;['VBN', 'VBD']
frightened;['VBN', 'VBD']
cub's;['NN$']
iraq;['NP']
curled;['VBN', 'VBD']
affectionate;['JJ']
mij;['NP']
habits;['NNS']
nip;['VB', 'NN']
lobes;['NNS']
unsuspecting;['JJ']
needle-sharp;['JJ']
systematically;['RB', 'QL']
ransack;['VB']
marbles;['NNS']
invent;['VB']
curiosity;['NN']
elan;['NN']
explored;['VBD', 'VBN']
inch;['NN']
burn;['NN', 'VB']
stranding;['VBG']
seventy-foot;['JJ']
idyll;['NN']
discovery;['NN', 'NN-HL', 'NN-TL']
charted;['VBN']
self-discovery;['NN']
solitude;['NN']
loneliness;['NN', 'NN-TL']
exhilarating;['JJ']
sharpening;['NN', 'VBG']
interdependence;['NN']
implicitly;['RB']
mijbil's;['NP$']
orb;['NN']
revolved;['VBD', 'VBN']
imponderable;['JJ']
behaved;['VBD', 'VBN']
mixture;['NN']
irritation;['NN']
fealty;['NN']
pickaxe;['NN']
manages;['VBZ']
idal;['NP']
rollicking;['VBG']
traveller;['NN']
zoologist;['NN']
recorder;['NN']
reviewer;['NN']
widened;['VBN', 'VBD']
enchant;['VB']
contradict;['VB']
repeats;['VBZ']
reinterpreted;['VBN']
well-received;['JJ']
reminds;['VBZ']
insensitive;['JJ']
dare;['VB', 'MD']
interpreting;['VBG']
attracts;['VBZ']
experimenters;['NNS']
moliere's;['NP$']
reinterpret;['VB']
comedie's;['NP$']
grief;['NN']
racine's;['NP$']
phedre;['NP-TL', 'NP']
thrusting;['VBG', 'NN']
play's;['NN$']
excessively;['QL', 'RB']
stately;['JJ']
ludicrous;['JJ']
jouvet;['NP']
humanize;['VB']
clowns;['NNS']
fernand;['NP']
ledoux;['NP']
dissimilar;['JJ']
arnolphe;['NP']
wife-to-be;['NN']
tartuffe;['NP-TL', 'NP']
hypocrite;['NN']
zealot;['NN']
buffoon;['NN']
seigner;['NP']
deluded;['VBN', 'VBD']
observes;['VBZ']
coarse;['JJ']
lustful;['JJ']
stares;['NNS']
bespeak;['VB']
sensuality;['NN']
heavenward;['JJ']
perfunctory;['JJ']
reflect;['VB']
impersonation;['NN']
laughs;['NNS', 'VBZ']
transformation;['NN']
good-natured;['JJ']
stupid;['JJ']
embodiment;['NN', 'NN-HL']
meanness;['NN']
slyness;['NN']
rebut;['VB']
life-contracts;['NNS']
busiest;['JJT']
bourgeois;['NN-TL', 'NN']
imaginary;['JJ-TL', 'JJ']
invalid;['NN-TL', 'JJ', 'NN']
tricks;['NNS-TL', 'NNS']
scapin;['NP-TL', 'NP']
hirsch;['NP']
trickster;['NN', 'NN-TL']
courtship;['NN']
hirsch's;['NP$']
healthy;['JJ']
energetic;['JJ']
revelling;['VBG']
agility;['NN']
toughs;['NNS']
no-nonsense;['NN']
django;['NP']
reinhardt;['NP']
ill-fated;['JJ']
conclusively;['RB']
guitarist;['NN']
flea;['NN-TL']
baptiste;['NP']
belgium;['NP']
asleep;['RB', 'JJ']
haven't;['HV*']
rca-victor's;['NN']
djangology;['NP']
stephane;['NP']
grappelly;['NP']
grappely;['NP']
honeysuckle;['NN-TL', 'NN']
bricktop;['NP']
menilmontant;['NP']
ory;['NP', 'NP-TL']
trombonist;['NN']
anchor;['NN']
blown;['VBN']
two-record;['JJ']
alcorn;['NP']
clarinet;['NN']
haywood;['NP']
wellman;['NP']
braud;['NP']
rag;['NN-TL', 'NN']
one-step;['NN-TL']
toot;['UH-TL', 'UH']
tootsie;['NP-TL']
ramble;['VB-TL', 'VB']
beale;['NP-TL', 'NP']
eh;['UH-TL', 'UH']
bas;['FW-RB-TL']
indigo;['JJ-TL']
bugle;['NN-TL', 'NN']
old-time;['JJ']
mischa;['NP']
elman;['NP']
music-making;['NN']
faze;['VB']
truthfully;['RB']
syrupy;['JJ']
mannered;['JJ']
creston's;['NP$']
schuman's;['NP$']
triptych;['NN-TL', 'NN']
wallingford;['NP']
riegger;['NP']
romanza;['FW-NN-TL']
56a;['NN-TL']
creston;['NP']
potboiler;['NN']
hesitation;['NN']
non-dissonant;['JJ-TL']
schuman;['NP']
billings;['NP']
woodwind;['NN']
potboilers;['NNS']
unstuffy;['JJ']
out-of-doors;['NN', 'RB']
up-to-date;['JJ']
alfredo;['NP']
antonini;['NP']
undergoes;['VBZ']
insemination;['NN']
heroine;['NN']
adultery;['NN-TL', 'NN']
apollo;['NP', 'NP-TL']
film's;['NN$']
superfluous;['JJ']
artless;['JJ']
low-budget;['NN']
censorial;['JJ']
husky-voiced;['JJ']
longsuffering;['JJ']
misguided;['VBN']
neurotic;['JJ', 'NN']
sterile;['JJ']
jealous;['JJ']
argues;['VBZ']
sues;['VBZ']
labeling;['VBG']
adulterous;['JJ']
glumly;['RB']
lurid;['JJ']
chaffey;['NP']
basil;['NP']
unsympathetic;['JJ']
diffring;['NP']
bystander;['NN']
protracted;['VBN']
credibility;['NN']
unresolved;['JJ']
miscellanies;['NNS']
forty-five;['CD']
alexandre;['NP']
livshitz;['NP']
taras;['NP-TL', 'NP']
bulba;['NP-TL']
diehards;['NNS']
gogol's;['NP$']
ukrainian;['JJ', 'JJ-TL']
folk-tale;['NN']
bo;['NP']
fenster;['NP']
soloviev-sedoi;['NP']
danced;['VBN', 'VBD']
thirty-five;['CD', 'CD-HL']
lusty;['JJ']
gregarious;['JJ']
cavorting;['NN', 'VBG']
madmen;['NNS']
oleg;['NP']
sokolov;['NP']
alexei;['NP']
zhitkov;['NP']
lev;['NP']
korneyev;['NP']
petipa-minkus;['NP']
bayaderka;['NP']
petipa;['NP']
lovelorn;['JJ']
searches;['VBZ', 'NNS']
love's;['NN$']
twenty-eight;['CD']
fitting;['VBG', 'NN', 'JJ']
adagio;['NN', 'NN-TL']
loveliness;['NN']
ballerina;['NN']
olga;['NP']
moiseyeva;['NP']
ludmilla;['NP']
alexeyeva;['NP']
korneyeva;['NP']
komleva;['NP']
exquisite;['JJ']
accomplishments;['NNS']
sergei;['NP']
vikulov;['NP']
lone;['JJ']
unequal;['JJ']
nutcracker;['NN-TL']
stunningly;['RB']
sokolev;['NP']
galina;['NP']
kekisheva;['NP']
adagios;['NNS']
esthetic;['JJ']
acrobacy;['NN']
osipenko;['NP']
chernishev;['NP']
kornevey;['NP']
cinq;['FW-CD']
gossiping;['VBG-TL', 'VBG']
stirring;['JJ', 'VBG', 'NN']
deux;['FW-CD']
xenia;['NP']
ter-stepanova;['NP']
pavlovsky;['NP']
fokine's;['NP$']
cygne;['FW-NN-TL']
vadim;['NP']
kalentiev;['NP']
fretting;['VBG']
frolicking;['VBG']
yearned;['VBD', 'VBN']
quadrennial;['JJ']
candidates';['NNS$']
in-groups;['NNS']
quantities;['NNS']
day-to-day;['JJ']
humiliatingly;['QL']
astonishingly;['QL', 'RB']
warmed-over;['JJ']
eyewitness;['NN']
novelist;['NN']
zest;['NN']
sensitivity;['NN']
crisply;['RB']
prose;['NN', 'NN-TL']
engrossing;['JJ']
close-up;['NN', 'NP']
switches;['VBZ', 'NNS', 'NNS-HL']
chronological;['JJ']
zealous;['JJ']
horse's;['NN$']
insiders;['NNS']
distrust;['NN', 'VB']
mismanaged;['VBD']
skillful;['JJ']
top-level;['NN']
indecision;['NN']
broody;['JJ']
stretches;['NNS', 'VBZ']
introspection;['NN']
trusts;['VBZ', 'NNS', 'NNS-HL']
solitary;['JJ', 'NN']
seeker;['NN']
eagerness;['NN']
identify;['VB']
landon;['NP']
mastered;['VBN', 'VBD']
dignified;['VBN']
neglect;['VB', 'NN']
cultivate;['VB']
admires;['VBZ']
profoundly;['RB', 'QL']
portrayed;['VBN-HL', 'VBN']
fatigue;['NN']
who's;['WPS+BEZ', 'WPS+BEZ-NC', 'WPS+BEZ-TL', 'WPS+HVZ']
platforms;['NNS']
70-year-old;['JJ']
lily;['NP']
pons;['NP']
celebrities;['NNS']
rewards;['NNS']
rainbow-hued;['JJ']
chide;['VB']
keys;['NNS', 'NP']
stylist;['NN']
vocalism;['NN']
breathtaking;['JJ']
meyerbeer's;['NP$']
beloved;['JJ']
besmirch;['VB']
marches;['VBZ', 'NNS', 'NPS']
inexorably;['RB']
verreau;['NP']
shakily;['RB']
whiteness;['NN']
vanished;['VBD', 'VBN']
bizet's;['NP$']
carmen;['NP-TL', 'NP']
intelligently;['RB']
outdistancing;['VBG']
strides;['NNS']
listener;['NN']
mushrooming;['VBG']
fm;['NN']
broadcasting;['VBG', 'VBG-TL', 'NN', 'VBG-HL']
19,000,000;['CD']
$20,000,000,000;['NNS']
advertised;['VBN', 'VBD']
negro-appeal;['JJ']
advertisers;['NNS']
salesmen;['NNS', 'NNS-HL']
600;['CD']
3,400;['CD']
programing;['VBG', 'NN']
better-remembered;['JJR']
attitudes;['NNS']
upgrade;['VB']
futhermore;['RB']
spur;['VB', 'NN']
30-odd;['CD']
wlib;['NN']
boasts;['VBZ']
wwrl's;['NP$']
predominately;['RB']
station's;['NN$']
round-the-clock;['JJ']
wwrl;['NN']
deceit;['NN']
half-dozen;['NN']
keystone;['NN-TL']
360;['CD']
rhythm-and-blues;['NNS']
gospel;['NN', 'NN-TL', 'NP']
general-appeal;['JJ']
quotes;['VBZ']
mclendon;['NP']
mclendon-ebony;['NP']
degrading;['VBG']
hooting;['VBG']
hollering;['VBG']
sociological;['JJ']
eloquently;['RB']
ksan;['NN']
ambitions;['NNS']
assimilation;['NN', 'NN-TL', 'NN-HL']
sloan;['NP-TL', 'NP']
artist's;['NN$']
farr;['NP']
sloan's;['NP$']
chronology;['NN']
prints;['NNS']
illustrations;['NNS', 'NNS-TL']
manners;['NNS']
pigments;['NNS']
superseded;['VBN', 'VBD']
palette;['NN']
solidity;['NN']
hatching;['VBG', 'VBG-TL', 'NN']
genres;['NNS']
supplements;['NNS']
syndication;['NN']
mcsorley's;['NP$-TL']
saloon;['NN-TL', 'NN']
breezy;['JJ']
clotheslines;['NNS']
roofs;['NNS']
rooftop;['NN']
canvases;['NNS']
bracing;['VBG', 'NN']
flapping;['VBG']
vista;['NN', 'NP-TL']
gloucester;['NP-TL', 'NP']
1915;['CD']
bleeker;['NP-TL']
multifigure;['NN']
vivified;['VBN']
ash;['NN', 'NN-TL']
foraging;['VBG', 'NN']
ash-can;['NN-TL']
sojourn;['NN']
koshare;['NP']
extrovert;['NN']
151;['CD']
supplementing;['VBG']
diaries;['NNS']
revelatory;['JJ']
forgeries;['NNS']
interpretations;['NNS']
composer's;['NN$']
riefling;['NP']
23rd;['OD']
penetrated;['VBD', 'VBN']
fussy;['JJ']
presumptuous;['JJ']
fluently;['RB']
logically;['RB']
abundance;['NN']
dynamically;['QL']
arpeggios;['NNS']
quasi-recitative;['JJ']
inwardly;['RB']
kindly;['RB', 'JJ']
insight;['NN']
disarming;['VBG']
bagatelles;['NNS-TL']
herr;['NP']
unobtrusive;['JJ']
volker;['NP']
wangenheim;['NP']
bonn's;['NP$']
stadtisches;['FW-JJ-TL']
orchester;['FW-NN-TL']
flair;['NN']
podium;['NN']
shuddering;['VBG']
subjectivity;['NN']
choral;['JJ-TL', 'JJ']
fantasy;['NN-TL', 'NN']
head-tossing;['NN']
conductor's;['NN$']
preoccupation;['NN']
raggedness;['NN']
obsequies;['NNS']
concerto's;['NN$']
richter-haaser;['NP']
compensatory;['JJ']
plasticity;['NN']
burgomaster's;['NN$']
intermission;['NN']
sweepings;['NNS']
gesangverein;['FW-NN-TL']
rhenish;['JJ']
compositional;['JJ']
categories;['NNS']
rundfunk-sinfonie-orchester;['NP']
rundfunkchor;['NP']
gold-filled;['JJ']
missa;['FW-NN-TL']
solemnis;['FW-JJ-TL']
tray;['NN']
tortoise;['NN']
inexact;['JJ']
cosmologists;['NNS']
mysteries;['NNS']
astronomy;['NN']
extrapolated;['VBN']
phenomena;['NNS']
cosmology;['NN', 'NN-TL']
theories;['NNS', 'NNS-TL']
moderator;['NN']
bondi;['NP']
king's;['NN$-TL', 'NN$']
bonnor;['NP']
lyttleton;['NP']
whitrow;['NP']
functioned;['VBD', 'VBN']
relativistic;['JJ']
relativity;['NN']
calculated;['VBN', 'VBD']
galaxies;['NNS']
receding;['VBG']
thinly;['RB']
expands;['VBZ-HL', 'VBZ']
reverse;['VB', 'NN', 'JJ']
contraction;['NN', 'NN-HL']
billions;['NNS']
whistling;['VBG']
expansion-contraction;['NN']
steady-state;['NN']
zooming;['VBG']
gaps;['NNS']
contends;['VBZ']
protons;['NNS']
electrons;['NNS']
electron;['NN']
proton;['NN']
immeasurable;['JJ']
charge-excess;['NN']
atoms;['NNS', 'NNS-HL']
gravitation;['NN']
charts;['NNS']
non-scientist;['NN']
jargon;['NN']
satellite;['NN', 'NN-HL']
optical;['JJ']
ultra-violet;['JJ']
rays;['NNS']
hinders;['VBZ']
telescope;['NN', 'VB']
unclouded;['JJ']
gases;['NNS']
bolstering;['VBG']
solace;['NN', 'VB']
long-sought;['JJ']
peer;['VB', 'NN']
rationally;['QL', 'RB']
defensible;['JJ']
cosmos;['NN']
brand-new;['JJ']
trappings;['NNS']
beatie;['NP']
bryant;['NP']
jilted;['VBN']
proclaims;['VBZ']
emancipation;['NN', 'NN-TL']
boorish;['JJ']
happenings;['NNS']
wesker's;['NP$']
earthy;['JJ']
city-bred;['JJ']
intellectuals;['NNS']
clods;['NNS']
cloddishness;['NN']
antagonistic;['JJ']
illuminating;['JJ', 'VBG']
aesthetics;['NN']
wesker;['NP']
dwell;['VB']
doltish;['JJ']
twilight;['NN', 'NN-TL']
serfs;['NNS']
dedicates;['VBZ']
untidiness;['NN']
theatergoer;['NN']
gilded;['VBN']
heap;['NN']
messy;['JJ']
washing;['NN', 'VBG', 'VBG-HL']
redundancy;['NN']
appreciating;['VBG']
sustained;['VBN', 'VBD']
declamatory;['JJ']
squire's;['NP$']
brooked;['VBD']
hifalutin';['JJ']
ado;['NN-TL']
wollman;['NP-TL', 'NP']
skating;['VBG-TL', 'VBG']
rink;['NN-TL']
belvedere;['NP']
bravely;['RB']
papp;['NP']
resourcefully;['RB']
mingled;['VBD', 'VBN']
shakespeare's;['NP$']
enclosure;['NN']
overflowed;['VBD']
lawns;['NNS']
barbed;['VBN', 'JJ']
sallies;['NNS']
benedick;['NP']
inured;['VBN']
chuckles;['NNS']
simple-minded;['JJ']
dogberry;['NP']
verges;['NP']
responds;['VBZ']
vivacity;['NN']
masquers';['NNS$']
leonato's;['NP$']
motif;['NN']
arragon;['NP-TL']
insipid;['JJ']
claudio;['NP']
umbrellas;['NNS']
depart;['VB']
grieving;['VBG']
leonato;['NP']
friar;['NN-TL']
loudspeaker;['NN']
fortified;['VBN', 'VBD']
huddled;['VBD', 'VBN']
raining;['VBG']
nan;['NP']
nostradamus;['NP']
foreseen;['VBN', 'JJ']
wept;['VBN', 'VBD']
yea;['RB']
weeping;['NN', 'VBG']
downpour;['NN']
preparing;['VBG']
devoting;['VBG']
balcony;['NN']
trapdoors;['NNS']
attractively;['RB']
lighthearted;['JJ']
garner;['VB']
elisabeth;['NP', 'NP-TL']
schwarzkopf;['NP']
regal;['JJ']
lieder;['NNS']
schubert;['NP']
wolf;['NP', 'NN', 'NN-TL']
dramatical;['JJ']
precision;['NN', 'JJ', 'NN-TL']
creeping;['VBG']
mannerism;['NN']
purest;['JJT']
misleads;['VBZ']
coy;['JJ']
melodramatic;['JJ']
gasp;['NN', 'VB']
sigh;['NN', 'VB']
highlights;['NNS']
garishness;['NN']
wustman;['NP']
frills;['NNS']
enthusiasts;['NNS']
8,500;['CD']
situated;['VBN']
additionally;['RB']
saturday-night;['JJ']
ailey;['NP']
lavallade;['NP']
ailey's;['NP$']
taras-tchaikovsky;['NP']
dollar-britten;['NP']
divertimento;['NN-TL', 'NN']
dollar-de;['NP']
banfield;['NP']
tallchief;['NP']
erik;['NP']
bruhn;['NP']
showpiece;['NN']
prowess;['NN']
handsomely;['RB']
incisiveness;['NN']
combatants;['NNS']
sellers;['NP']
langhorne;['NP']
shep;['NP']
shepard;['NP']
volatile;['JJ']
insinuating;['VBG']
stepladders;['NNS']
wondrously;['QL']
seductive;['JJ']
cat-like;['JJ']
sinuousness;['NN']
leaps;['NNS', 'VBZ']
lifts;['NNS', 'VBZ']
gentle;['JJ', 'VB']
super-charged;['JJ']
armchair;['NN']
illusions;['NNS', 'FW-NNS']
sansom;['NP']
formidably;['QL']
addiction;['NN']
luxuriance;['NN']
inherit;['VB']
sacheverell;['NP']
sitwell;['NP']
